Symbol,Company Name,Series,Listing Date,Paid Up Value,Market Lot,ISIN,Face Value,Sector,Industry,Current Price,Daily Change %,Weekly Change %,Monthly Change %,Volume,Market Cap (Cr),P/E Ratio,52W High,52W Low
MAXESTATES,Max Estates Limited,EQ,30-OCT-2023,10,1,INE03EI01018,10,Real Estate,Real Estate - Development,504.6499938964844,0.6783030217425187,0.3280305957225398,-17.534114906471444,44023.0,8168.3283968,N/A,695.95,245.0
MAXHEALTH,Max Healthcare Institute Limited,EQ,21-AUG-2020,10,1,INE027H01010,10,Healthcare,Medical Care Facilities,999.9500122070312,0.9897477706742523,-0.19463141626048652,8.313474760092237,1895207.0,96824.3412992,92.22222,1118.0,599.15
MAXIND,Max India Limited,EQ,28-AUG-2020,10,1,INE0CG601016,10,Healthcare,Medical Care Facilities,236.39999389648438,0.7243276396876492,-3.785105074183986,-6.653506852326012,38732.0,1007.6029952,N/A,338.0,137.45
MAYURUNIQ,Mayur Uniquoters Ltd,EQ,25-SEP-2012,5,1,INE040D01038,5,Consumer Cyclical,Textile Manufacturing,591.7999877929688,0.8091304145764079,1.6751138569679018,1.2749229944881915,103386.0,2585.4296064,19.113396,700.0,455.0
MAZDA,Mazda Limited,EQ,01-NOV-2016,10,1,INE885E01034,10,Industrials,Specialty Industrial Machinery,1326.199951171875,-0.10169843746695492,-2.4781287327873818,4.7675456610095255,2350.0,538.8575744,18.155005,1660.95,1103.55
MAZDOCK,Mazagon Dock Shipbuilders Limited,EQ,12-OCT-2020,10,1,INE249Z01012,10,Industrials,Aerospace & Defense,3992.449951171875,-0.3531709214666181,2.612570707003205,-3.4314482169238727,754122.0,80615.4928128,31.38348,5860.0,1795.4
MBAPL,Madhya Bharat Agro Products Limited,EQ,22-AUG-2019,10,1,INE900L01010,10,Basic Materials,Agricultural Inputs,224.8699951171875,0.7301512201733709,5.552948837717,-2.230436905570652,56647.0,1980.2802176,70.84326,344.0,197.0
MBECL,Mcnally Bharat Engineering Company Limited,BZ,06-OCT-2006,10,1,INE748A01016,10,Industrials,Engineering & Construction,3.390000104904175,-4.507038015809369,0.0,-22.60273935319545,102874.0,71.9302912,N/A,7.1,3.06
MBLINFRA,MBL Infrastructure Limited,BE,11-JAN-2010,10,1,INE912H01013,10,Industrials,Engineering & Construction,53.68000030517578,-1.7209788449121597,3.5693583036160352,-2.9996383137604345,21930.0,651.1281664,2.5789475,85.09,36.15
MCL,Madhav Copper Limited,EQ,19-AUG-2020,5,1,INE813V01022,5,Basic Materials,Copper,42.84000015258789,6.144696493389685,19.69823709616597,20.540233677572004,247380.0,111.9640448,91.66667,50.9,29.5
MCLEODRUSS,Mcleod Russel India Limited,EQ,29-JUL-2005,5,1,INE942G01012,5,Consumer Defensive,Packaged Foods,29.790000915527344,-2.2637750560095937,0.30303080900992935,5.750801685643895,517859.0,311.8011648,N/A,37.85,21.1
MCX,Multi Commodity Exchange of India Limited,EQ,09-MAR-2012,10,1,INE745G01035,10,Financial Services,Financial Data & Stock Exchanges,6196.0,0.4783913078731858,4.1493339671773946,-3.6549212309967736,160161.0,31465.0558464,90.689545,6870.0,2917.85
MEDANTA,Global Health Limited,EQ,16-NOV-2022,2,1,INE474Q01031,2,Healthcare,Medical Care Facilities,1113.6500244140625,3.7981171658798862,7.854338458264616,9.16531860631999,248680.0,30059.921408,61.652893,1513.9,901.0
MEDIASSIST,Medi Assist Healthcare Services Limited,EQ,23-JAN-2024,5,1,INE456Z01021,5,Healthcare,Healthcare Plans,560.7999877929688,-0.13355890237798537,-5.390132805909953,-7.672050501816685,116368.0,3961.9538944,45.952576,716.15,430.55
MEDICAMEQ,Medicamen Biotech Limited,EQ,27-OCT-2021,10,1,INE646B01010,10,Healthcare,Drug Manufacturers - Specialty & Generic,446.75,3.5581841262609983,-1.1505724231840944,-8.019355822134235,260422.0,567.4462208,77.7972,644.95,355.45
MEDICO,Medico Remedies Limited,EQ,26-MAY-2022,2,1,INE630Y01024,2,Healthcare,Drug Manufacturers - Specialty & Generic,46.619998931884766,4.435482906156737,-17.046266371889672,-7.810956667543209,291473.0,382.8024064,49.56989,92.95,34.8
MEDPLUS,Medplus Health Services Limited,EQ,23-DEC-2021,2,1,INE804L01022,2,Healthcare,Pharmaceutical Retailers,741.7999877929688,0.8428510620997057,8.513752821179663,9.78244404199963,927417.0,8853.3336064,89.18772,817.9,598.6
MEGASOFT,Megasoft Limited,BE,19-JUL-2007,10,1,INE933B01012,10,Healthcare,Drug Manufacturers - Specialty & Generic,68.12999725341797,0.9782066411350894,-2.4344902378059157,-1.3180817642554692,52560.0,510.22208,N/A,107.25,47.0
MEGASTAR,Megastar Foods Limited,EQ,16-FEB-2022,10,1,INE00EM01016,10,Consumer Defensive,Packaged Foods,227.5500030517578,-1.1296940750282933,-2.5898984990081133,-4.390755020269826,8527.0,258.2756864,58.527134,404.95,215.0
MENONBE,Menon Bearings Limited,EQ,09-MAR-2015,1,1,INE071D01033,1,Consumer Cyclical,Auto Parts,118.9800033569336,0.15994817740708872,-2.5951683416669558,-1.5473687553152449,19596.0,666.6755584,27.605139,158.0,108.1
METROBRAND,Metro Brands Limited,EQ,22-DEC-2021,5,1,INE317I01021,5,Consumer Cyclical,Apparel Retail,1145.75,2.1759508579213005,1.5960984260696076,-2.3688848086100265,45117.0,31149.2673536,75.727516,1441.2,990.05
METROPOLIS,Metropolis Healthcare Limited,EQ,15-APR-2019,2,1,INE112L01020,2,Healthcare,Diagnostics & Research,2061.85009765625,2.2869947987721693,0.5706995034423692,-3.349268716846664,106266.0,10541.338624,71.212326,2318.3,1450.0
MFML,Mahalaxmi Fabric Mills Limited,BE,27-AUG-2024,10,1,INE0US801024,10,N/A,N/A,50.27000045776367,-4.156339892212439,-5.489750412362402,-4.247618175688244,93.0,59.3218432,39.55224,118.2,48.06
MFSL,Max Financial Services Limited,EQ,17-MAY-2000,2,1,INE180A01020,2,Financial Services,Insurance - Life,1166.449951171875,-0.6007710974115893,-2.5969768601056233,-0.34174891425260256,659880.0,40064.9977856,117.608475,1306.45,854.25
MGEL,Mangalam Global Enterprise Limited,EQ,23-DEC-2020,2,1,INE0APB01024,2,Consumer Defensive,Farm Products,21.6200008392334,-1.7272689125754617,-8.73786259248205,-17.101223533435025,214719.0,351.3067008,12.252873,32.0,16.0
MGL,Mahanagar Gas Limited,EQ,01-JUL-2016,10,1,INE002S01010,10,Utilities,Utilities - Regulated Gas,1157.5,2.8568911993198296,-12.94701773046813,-24.437770117974342,2039721.0,11397.9703296,9.979244,1988.0,1017.65
MHLXMIRU,Mahalaxmi Rubtech Limited,EQ,27-JAN-2022,10,1,INE112D01035,10,Consumer Cyclical,Textile Manufacturing,153.91000366210938,3.1499207404066034,8.57848582864859,1.269909191226929,24226.0,167.8987008,13.344594,376.0,138.5
MHRIL,Mahindra Holidays & Resorts India Limited,EQ,16-JUL-2009,10,1,INE998I01010,10,Consumer Cyclical,Resorts & Casinos,351.1000061035156,0.48655187084373763,-1.1542809579426205,-2.445120295139497,54114.0,7058.4713216,61.964603,505.0,347.0
MICEL,MIC Electronics Limited,EQ,17-DEC-2021,2,1,INE287C01037,2,Technology,Electronic Components,83.33999633789062,0.2405544259206341,-1.7796136280320773,-3.261758721088558,248001.0,2007.8708736,33.191235,114.79,31.95
MIDHANI,Mishra Dhatu Nigam Limited,EQ,04-APR-2018,10,1,INE099Z01011,10,Basic Materials,Steel,311.3999938964844,0.2737099136781451,1.6318538184074587,-8.128047593554673,258951.0,5839.3841664,66.297874,547.5,304.8
MINDACORP,Minda Corporation Limited,EQ,16-OCT-2014,2,1,INE842C01021,2,Consumer Cyclical,Auto Parts,482.54998779296875,0.7411248002022442,1.2590494499407323,-3.653792170817031,113083.0,11340.5435904,44.018265,652.0,335.0
MINDTECK,Mindteck (India) Limited,BE,02-AUG-2016,10,1,INE110B01017,10,Technology,Information Technology Services,248.0500030517578,10.000001353329408,-5.414679484553742,-4.888798059044495,35035.0,790.6271232,28.910257,368.0,134.68
MIRCELECTR,MIRC Electronics Limited,BE,24-MAY-2004,1,1,INE831A01028,1,Consumer Cyclical,"Furnishings, Fixtures & Appliances",19.5,1.827678268625409,-4.364881884696235,-6.965644791245415,218287.0,449.8963968,N/A,32.99,15.5
MIRZAINT,Mirza International Limited,EQ,28-APR-1999,2,1,INE771A01026,2,Consumer Cyclical,Footwear & Accessories,37.91999816894531,0.9853500383552325,-2.368697167940868,-7.263392675557241,145011.0,527.6600832,43.747128,63.6,37.38
MITCON,MITCON Consultancy & Engineering Services Limited,EQ,17-MAR-2022,10,1,INE828O01033,10,Industrials,Engineering & Construction,113.05000305175781,2.894329867735175,-2.852968648676716,-12.10542112930703,23056.0,176.9641088,26.189377,161.31291,74.868256
MITTAL,Mittal Life Style Limited,EQ,29-APR-2020,1,1,INE997Y01027,1,Consumer Cyclical,Textile Manufacturing,2.069999933242798,4.020096649380321,1.9704414983633092,2.9850717942397833,11571491.0,63.8729536,N/A,3.25,1.45
MKPL,M K Proteins Limited,BE,13-JUN-2023,1,1,INE964W01021,1,Consumer Defensive,Packaged Foods,7.5,-1.055407975082679,-12.17798555618923,-13.693896868183874,198821.0,282.2797312,N/A,31.633333,7.37
MMFL,MM Forgings Limited,EQ,20-DEC-2006,10,1,INE227C01017,10,Industrials,Metal Fabrication,458.70001220703125,-2.0290473627324976,5.58176989725667,-9.033215229146009,21968.0,2209.1245568,32.38146,729.8,421.275
MMP,MMP Industries Limited,BE,09-JAN-2020,10,1,INE511Y01018,10,Basic Materials,Aluminum,310.04998779296875,0.42104867788461536,-5.673873964542419,-13.719220112200398,17382.0,779.60576,22.28758,457.9,182.6
MMTC,MMTC Limited,EQ,09-APR-2012,1,1,INE123F01029,1,Industrials,Conglomerates,74.4000015258789,1.0594930048859421,-1.3785801721508502,-1.1952211014656746,1407048.0,11197.5006208,54.094204,131.8,49.9
MODIRUBBER,Modi Rubber Limited,BE,07-FEB-1996,10,1,INE832A01018,10,Real Estate,Real Estate Services,127.08000183105469,0.055113529365299375,3.5528035910873355,2.533483401481213,1681.0,326.9488128,14.547538,154.54,79.1
MODISONLTD,MODISON LIMITED,BE,03-MAY-2021,1,1,INE737D01021,1,Industrials,Electrical Equipment & Parts,163.75,-0.42565944738965217,-1.5688871127529667,0.17128450309292206,6753.0,531.8547456,27.147594,232.8,97.2
MODTHREAD,Modern Threads (India) Limited,BE,22-NOV-1995,10,50,INE794W01014,10,N/A,N/A,53.70000076293945,-0.18587077237764907,-5.872039472254513,-3.6079668902622988,3512.0,201.6263168,15.126761,75.5,22.05
MOHITIND,Mohit Industries Limited,EQ,14-MAR-2013,10,1,INE954E01012,10,Consumer Cyclical,Textile Manufacturing,28.059999465942383,3.19970178299564,-6.27922857241328,2.708637552651061,58335.0,39.8536448,N/A,36.75,16.5
MOIL,MOIL Limited,EQ,15-DEC-2010,10,1,INE490G01020,10,Basic Materials,Other Industrial Metals & Mining,295.1499938964844,2.500427638209808,-1.3536156902776018,-13.610420263636508,1034961.0,6032.3229696,17.34055,588.0,259.5
MOKSH,Moksh Ornaments Limited,BE,21-MAY-2021,2,1,INE514Y01020,2,Consumer Cyclical,Luxury Goods,17.700000762939453,0.511074102603872,5.92460641955828,-5.448710405066048,53313.0,96.0515776,13.664123,29.45,13.5
MOL,Meghmani Organics Limited,EQ,18-AUG-2021,1,1,INE0CT101020,1,Basic Materials,Agricultural Inputs,92.2699966430664,0.0,-0.8382658604079123,-7.229039319917637,446321.0,2348.8475136,N/A,115.95,71.4
MOLDTECH,Mold-Tek Technologies Limited,EQ,07-JUL-2016,2,1,INE835B01035,2,Industrials,Engineering & Construction,205.4600067138672,0.8442137893045434,0.7354382970306185,-2.9246337638188833,22008.0,588.9712128,22.073038,303.0,180.0
MOLDTKPAC,Mold-Tek Packaging Limited,EQ,23-FEB-2015,5,1,INE893J01029,5,Consumer Cyclical,Packaging & Containers,660.2000122070312,-0.15878832407844992,-2.3300539559981632,-6.0213505755115655,89758.0,2190.9475328,34.9232,939.7,657.0
MONARCH,Monarch Networth Capital Limited,EQ,06-JAN-2022,10,1,INE903D01011,10,Financial Services,Capital Markets,397.3500061035156,1.2098828135900697,-1.9977816893934617,-0.3386019719544461,135948.0,3099.2054272,17.881393,499.0,211.475
MONTECARLO,Monte Carlo Fashions Limited,EQ,19-DEC-2014,10,1,INE950M01013,10,Consumer Cyclical,Apparel Manufacturing,766.25,0.07836159691846806,0.7295895496131886,-2.3325458004847803,9877.0,1587.7617664,29.896442,929.0,565.0
MORARJEE,Morarjee Textiles Limited,BZ,14-SEP-2012,7,1,INE161G01027,7,Consumer Cyclical,Textile Manufacturing,9.0,0.5586613608986063,-6.832296664983092,-11.154986196199895,7392.0,32.3133312,N/A,32.8,8.65
MOREPENLAB,Morepen Laboratories Limited,EQ,24-NOV-1999,2,1,INE083A01026,2,Healthcare,Drug Manufacturers - Specialty & Generic,73.93000030517578,0.9558881826487178,-2.118361578154375,-4.606451219128024,5389113.0,4053.2054016,29.189724,100.9,38.55
MOTHERSON,Samvardhana Motherson International Limited,EQ,14-AUG-1996,1,1,INE775A01035,1,Consumer Cyclical,Auto Parts,165.22999572753906,2.094661064234563,3.339793832181568,-14.60541059658165,9566842.0,116471.8637056,29.664875,216.99,86.8
MOTILALOFS,Motilal Oswal Financial Services Limited,EQ,11-SEP-2007,1,1,INE338I01027,1,Financial Services,Capital Markets,909.4500122070312,3.176583993673311,1.1849159500117445,-1.909077467610191,2248154.0,54348.6083072,16.24015,1298.5,306.5
MOTISONS,Motisons Jewellers Limited,BE,26-DEC-2023,10,1,INE0FRK01012,10,Consumer Cyclical,Luxury Goods,29.0,3.2028455740654347,4.129262487534604,2.0408160526004067,1313677.0,2854.9341184,59.183674,33.8,8.885
MOTOGENFIN,The Motor & General Finance Limited,EQ,08-FEB-1995,5,1,INE861B01023,5,Real Estate,Real Estate Services,32.63999938964844,-3.001492096378407,0.12270220061236425,-6.017852519825607,10043.0,127.3288192,60.185184,50.9,28.75
MPHASIS,MphasiS Limited,EQ,04-JUN-2004,10,1,INE356A01018,10,Technology,Information Technology Services,2883.550048828125,3.494009739512937,1.3425395772330713,-3.160205417082703,1224485.0,54664.5245952,34.50012,3187.8,2187.0
MPSLTD,MPS Limited,EQ,21-JAN-2002,10,1,INE943D01017,10,Communication Services,Publishing,2055.0,-0.2499770690419742,-1.4506653878431843,-1.0449247210522534,3494.0,3495.600128,29.238192,2469.0,1416.05
MRF,MRF Limited,EQ,18-SEP-1996,10,1,INE883A01011,10,Consumer Cyclical,Auto Parts,124597.0,0.8801736348687134,3.416547720421032,-1.4296347521809238,6464.0,52782.2585856,27.068947,151445.0,110856.2
MRO-TEK,MRO-TEK Realty Limited,EQ,01-NOV-2000,5,1,INE398B01018,5,Technology,Communication Equipment,84.81999969482422,1.301798989836495,-7.4623649290914145,-6.780963088034193,6712.0,160.9211136,14.630137,126.8,55.55
MRPL,Mangalore Refinery and Petrochemicals Limited,EQ,07-JAN-2005,10,1,INE103A01014,10,Energy,Oil & Gas Refining & Marketing,157.25,8.410890514692989,3.0336817133675074,6.871007647335099,23773291.0,27698.1972992,30.51064,289.25,118.8
MSPL,MSP Steel & Power Limited,BE,18-JUL-2005,10,1,INE752G01015,10,Basic Materials,Steel,42.029998779296875,3.598716035136963,4.215216640365151,-5.508095297107716,375856.0,2042.58304,116.388885,64.52,21.65
MSTCLTD,Mstc Limited,EQ,29-MAR-2019,10,1,INE255X01014,10,Industrials,Conglomerates,627.8499755859375,2.7577701449979544,8.416578670651159,-7.864084061409649,186620.0,4400.0002048,22.62034,1165.0,417.3
MSUMI,Motherson Sumi Wiring India Limited,EQ,28-MAR-2022,1,1,INE0FS801015,1,Consumer Cyclical,Auto Parts,61.84000015258789,0.5691957465723404,2.587925356472962,-2.07442809443825,3826609.0,27432.9862144,41.366665,80.0,59.1
MTARTECH,Mtar Technologies Limited,EQ,15-MAR-2021,10,1,INE864I01014,10,Industrials,Specialty Industrial Machinery,1744.050048828125,-0.8188974803720485,11.808832652191125,11.501455845416993,133442.0,5359.4525696,138.2086,2351.3,1495.4
MTEDUCARE,MT Educare Limited,BE,12-APR-2012,10,1,INE472M01018,10,Consumer Defensive,Education & Training Services,3.130000114440918,0.0,-5.15151031308478,-0.3184710232218929,0.0,22.6796048,N/A,4.74,2.56
MTNL,Mahanagar Telephone Nigam Limited,EQ,17-FEB-1999,10,1,INE153A01019,10,Communication Services,Telecom Services,42.959999084472656,1.0348039086830387,-2.4301606279565418,-8.731677580196575,1620782.0,2704.5830656,N/A,101.93,27.45
MUFIN,Mufin Green Finance Limited,EQ,06-NOV-2023,1,1,INE08KJ01020,1,Financial Services,Credit Services,112.08999633789062,0.43006515985498883,0.412074796909996,18.21345359486338,227096.0,1798.8149248,93.97436,274.4,90.65
MUFTI,Credo Brands Marketing Limited,EQ,27-DEC-2023,2,1,INE220Q01020,2,Consumer Cyclical,Apparel Retail,169.77000427246094,-0.017667125299008907,-0.6960706566875238,1.1679916228964948,185244.0,1106.8019712,18.619934,324.8,145.2
MUKANDLTD,Mukand Limited,EQ,23-FEB-2004,10,1,INE304A01026,10,Basic Materials,Steel,131.0800018310547,0.7842567212116178,1.040627571090751,-10.052833545589626,77780.0,1892.8975872,19.20821,212.8,126.31
MUKKA,Mukka Proteins Limited,EQ,07-MAR-2024,1,1,INE0CG401037,1,Consumer Defensive,Packaged Foods,40.560001373291016,-0.29498262287254207,0.14815153899016203,-5.388377924300992,734220.0,1210.7763712,12.900641,56.56,30.0
MUKTAARTS,Mukta Arts Limited,BE,12-SEP-2000,5,1,INE374B01019,5,Communication Services,Entertainment,80.38999938964844,0.562918356891498,-3.481812335216668,-0.8754612796931384,5411.0,182.9401216,N/A,116.79,59.85
MUNJALAU,Munjal Auto Industries Limited,EQ,19-JUL-2006,2,1,INE672B01032,2,Consumer Cyclical,Auto Parts,102.73999786376953,1.5016761753955723,-12.961710380455616,-22.07220819359034,447950.0,1028.9999872,22.815964,145.7,71.15
MUNJALSHOW,Munjal Showa Limited,EQ,12-MAY-2003,2,1,INE577A01027,2,Consumer Cyclical,Auto Parts,142.2899932861328,1.3461534699509436,0.3031105836255532,-5.7245079234903065,62404.0,560.9298944,18.453947,211.9,131.3
MURUDCERA,Murudeshwar Ceramics Limited,EQ,28-MAY-2004,10,1,INE692B01014,10,Industrials,Building Products & Equipment,48.029998779296875,1.7800385188239027,-0.6001674614215843,-4.947556026904752,20868.0,287.5901696,39.2562,70.5,39.95
MUTHOOTCAP,Muthoot Capital Services Limited,EQ,24-AUG-2015,10,1,INE296G01013,10,Financial Services,Credit Services,341.1499938964844,4.34316597622924,-4.666763147183074,4.311269417457156,26438.0,565.4650368,11.662144,413.7,262.0
MUTHOOTFIN,Muthoot Finance Limited,EQ,06-MAY-2011,10,1,INE414G01012,10,Financial Services,Credit Services,1927.3499755859375,1.463500620842441,8.871373350623466,0.8819667932969119,663522.0,77338.0243456,16.52144,2078.75,1261.9
MUTHOOTMF,Muthoot Microfin Limited,EQ,26-DEC-2023,10,1,INE046W01019,10,Financial Services,Credit Services,181.9600067138672,-0.060416656190758734,-5.524402415610422,-15.992612379287555,114734.0,3065.0261504,7.306155,281.0,180.41
MVGJL,Manoj Vaibhav Gems N Jewellers Limited,EQ,03-OCT-2023,10,1,INE0KNT01012,10,Consumer Cyclical,Luxury Goods,218.8000030517578,-0.34160782945796236,-4.848877601417863,-5.3223724478173855,114444.0,1076.108288,11.126264,378.4,165.0
NACLIND,NACL Industries Limited,EQ,07-APR-2017,1,1,INE295D01020,1,Basic Materials,Agricultural Inputs,50.29999923706055,-0.01988100965502809,0.7612201162932511,-0.808518743471346,34939.0,1002.0973568,N/A,85.0,49.0
NAGAFERT,Nagarjuna Fertilizers and Chemicals Limited,EQ,15-JUN-2016,1,1,INE454M01024,1,Basic Materials,Agricultural Inputs,9.1899995803833,0.657168293431691,-2.6483052024653695,-9.90196321341502,473805.0,553.2101632,0.2648912,15.85,8.5
NAGREEKCAP,Nagreeka Capital & Infrastructure Limited,EQ,18-SEP-2007,5,1,INE245I01016,5,Financial Services,Capital Markets,38.650001525878906,4.998641901499567,27.180000994156067,38.4312371785969,32564.0,48.7581376,2.9799538,38.65,14.35
NAGREEKEXP,Nagreeka Exports Limited,BE,18-JUN-2007,5,1,INE123B01028,5,Consumer Cyclical,Textile Manufacturing,33.9900016784668,3.2189534268677473,-2.941172946411347,-4.415072087155316,11399.0,107.6803072,41.851852,58.75,27.75
NAHARCAP,Nahar Capital and Financial Services Limited,EQ,11-MAR-2008,5,1,INE049I01012,5,Financial Services,Capital Markets,327.54998779296875,-0.09151084488683736,7.340650284949078,4.849549997592003,11256.0,548.5200896,17.775665,374.75,263.5
NAHARINDUS,Nahar Industrial Enterprises Limited,EQ,15-DEC-2005,10,1,INE289A01011,10,Consumer Cyclical,Textile Manufacturing,131.61000061035156,1.0751814947378215,-0.48393148555647447,-6.267361884652208,15607.0,574.169856,26.337324,174.5,108.2
NAHARPOLY,Nahar Poly Films Limited,BE,23-MAR-2007,5,1,INE308A01027,5,Consumer Cyclical,Packaging & Containers,257.7300109863281,0.6168327649784244,0.9439149275321091,6.346195376716102,6771.0,631.4645504,29.44891,372.0,167.3
NAHARSPING,Nahar Spinning Mills Limited,EQ,23-MAR-2007,5,1,INE290A01027,5,Consumer Cyclical,Textile Manufacturing,238.5,0.4633555736295724,-4.0627537632923625,-11.123534721292694,22165.0,870.6342912,N/A,384.5,225.0
NAM-INDIA,Nippon Life India Asset Management Limited,EQ,06-NOV-2017,10,1,INE298J01013,10,Financial Services,Asset Management,679.2000122070312,0.6296762609282498,1.3655734020981227,4.100427608284244,623734.0,43129.7363968,32.970943,748.6,402.95
